Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
X23030,0.1371882430377868,0,0.03631176604546811,0,0,0,0.06584863556250196,0.08551214079963547,0.20593988617689712,0.08592090524906237,0,0.0823576644649812,0,0.20085271477282324,0,0.07456566308518181,0,0,0.013354655496172494,0,0.011322357297608877,0.0008,0.44,0.04097671694789725,1.0720174628635843
X23026,0,0.18631815008477998,0,0,0.36080040029448307,0,0,0,0.2406290282942701,0,0,0.016751821023661292,0,0.07506894350987271,0,0,0,0.026264085904813987,0,0.09416757088811885,0,0,1.0,-0.1207,1.150329328658306
X2227,0.1375269126976506,0,0.02804866305206645,0,0.01474792931814532,0.018936178503446702,0.17117484049299547,0,0.005208611244357755,0.1155502032725589,0,0,0,0,0,0.09153454838470086,0,0.18206106523810398,0.12008137818358486,0,0.03133827618595831,0.08379139342643084,0.071,0.14893077205126395,1.0158527153998942
X2219,0.028242490530047182,0,0.007300567038480393,0.19940087143565044,0,0,0.18511278969817804,0.036753710494130454,0,0.11596412029417262,0,0.037768278322021405,0.0022339602096051897,0.0031519985270655466,0.09238451747699179,0.09172818346040655,0.011668553604067128,0.0072592257340929455,0.16413535203650406,0,0,0.01689538113858622,0,0.4627328272635363,0.8856405351384279
X22058,0,0,0,0,0.00292464700873726,0.32175961206543413,0.08580136368755141,0,0.015740877613168138,0,0.1104089059788708,0,0,0,0.03290289184665773,0.07504000426482854,0.12757709835389025,0.05486052784836181,0.06021599479146075,0,0.11276807654103908,0,0.878,-0.0151,1.0834344506656473
X22057,0,0.05931622569330059,0,0,0.3266830667586564,0,0,0.34952053847191555,0,0.10309428884190136,0,0,0,0,0,0,0,0,0.0725158862509405,0,0.0888699939832856,0,1.0,-0.0909,1.1771472144607924
X22048,0,0.1501026980088292,0,0,0.09845438199218325,0.039430978023253425,0.004649148432046685,0,0.11897767582620448,0,0.18208069912805439,0,0,0.009607773671004021,0,0,0.2920360301045802,0,0,0.10466061481384435,0,0,0.895,-0.0172,1.0944117204283672
X22047,0.04415041682444422,0,0.0020074344791577345,0,0,0.3224405045231288,0,0.033076953178197165,0.07613920033105097,0,0,0.1167646228349983,0.03284138356751632,0,0,0.1331901713098518,0,0.06120656402268486,0.10616402953871726,0,0.06912034750648093,0.002898371883771619,0.275,0.06747660066299198,1.0561451456071242
X22046,0,0.1460300293178663,0,0,0.36176457504793014,0,0,0,0.021799505464788926,0,0.11406712005336843,0,0,0.016967686787570435,0,0,0.17028995065597666,0,0,0.1690811326724991,0,0,0.991,-0.0511,1.1145083540569949
X22037,0.07091857262722855,0.08478000820969828,0.3010361091013199,0.022525694522114142,0.027210260296343894,0,0,0.1461639523005828,0,0.15413814764081615,0,0.012348773589460411,0,0.0499850070475665,0.06265812616093915,0.001547793187974065,0,0,0,0.06513066108551459,0.0015568942304416157,0,0.033,0.19033420203099377,1.0304813479954198
X22031,0,0,0.017802835044180725,0,0.05387026094769531,0,0,0.20044459470828502,0,0,0.17285456317488757,0,0.07544252435281272,0.05788905296584017,0,0,0,0.14157875141207935,0,0.22568801532484029,0,0.054429402069378845,0.999,-0.0747,1.146532883981528
X22029,0.1314725319476811,0,0,0,0,0.24027221781523322,0,0,0.054754319245243335,0,0,0.13062993551562396,0.03042325177724533,0,0,0.21578753496620184,0,0.09791638201724656,0.06483243806893312,0,0,0.033911388646591406,0.841,-0.0104,1.082287497215031
X22023,0.5049941335390603,0,0,0,0,0.11397625955842794,0,0.19310954910377542,0,0,0,0,0.13138895784338703,0.05653109995534928,0,0,0,0,0,0,0,0,1.0,-0.0812,1.1632597125427429
X22020,0.15910535047015345,0,0.0031495449581444334,0,0,0.42001094924619187,0,0,0.010257768299533381,0,0.001721881409333728,0.018312456018854593,0.2077571586793295,0,0,0.10785163314035413,0,0.006194901574873185,0.05011862491556635,0,0,0.015519731287665373,0.96,-0.0346,1.0972397838019907
X22013,0,0.12310796445787914,0,0.1607886777152722,0.03085419055274222,0,0.21328092119208528,0.09890697484170717,0,0,0.02916296638471589,0.07102190586061163,0,0.007649288529161309,0.04529462855147082,0.04834313535185803,0.064948639865197,0,0.09099733361757649,0,0,0.015643373079722883,0.561,0.02414406973066797,1.0728145414162547
X22012,0.389405294150384,0,0.177527324077063,0.015518502760034865,0,0,0,0.026730844220026417,0,0,0.0034627796073519526,0,0,0.2702980590239609,0,0,0,0,0,0.058453782541582185,0.008051483207113288,0.050551930412483466,0.081,0.13850136312196204,1.0639077844512965
X20074,0,0.062038780938342954,0,0,0.45111491822725575,0,0,0,0,0,0.1786322451839883,0,0,0.10783127423675606,0,0,0,0,0,0.20038278141365695,0,0,0.999,-0.0764,1.1640327118966003
X20046,0.02472452951692502,0,0,0.06568370051850342,0,0.1945693973896601,0,0,0.0685303917660279,0,0,0.010909086265292234,0.039072318916903256,0.1394579476243458,0,0.07550432919693242,0.19603717025736928,0.01042908862024681,0,0.10389638473730003,0.036730136827126704,0.03445551836336699,0.003,0.301725417497821,0.9600224341505481
X20041,0.01616475940161624,0,0,0.012453236205159016,0.12048645542441618,0,0.1885659177751392,0.13642613452100139,0,0,0.06758690377584992,0,0.004334479138964907,0.13634075112516456,0.11510640395270365,0,0,0.11509266657677816,0,0.03825612364395593,0.026638698889322184,0.022547469569928674,0.027,0.19641913631800434,1.0150845954315288
X20032,0,0,0,0.1086329350749911,0,0.07694572791584217,0,0.10582005478571618,0.00917281057905218,0.2551620215192236,0,0.063481288772959,0,0,0.0649030497502124,0.22030892808614289,0,0,0.06578399204119599,0,0,0.029789191474664408,0.003,0.2947438729268627,0.9790609066449594
X20031,0,0.15520855743785342,0,0,0.6599010929384118,0,0,0,0,0,0,0.13497403541214922,0,0.04991631421158554,0,0,0,0,0,0,0,0,1.0,-0.0867,1.1931357099077886
X20027,0,0.2062099491771896,0,0,0.2551307746239154,0,0,0,0.2731347658091996,0.04273161690961476,0,0.06286534559436095,0,0.09958664577750648,0,0,0,0.018283059434883023,0.02609758822812451,0,0.015960254445205744,0,1.0,-0.1006,1.1342962813358903
X20025,0.011346327705799216,0,0.029758225082328386,0.032413833736016154,0.06629039166060871,0.19233967859065376,0.03564342224518285,0,0,0.20752242103250787,0,0,0,0,0,0.2451800516765138,0,0,0.12670472779461936,0,0.02497457114751053,0.027826349328259267,0.018,0.21177694521415732,1.0003536954273045
X20019,0,0.20614195610623992,0,0.0015292358284546602,0.1003790659795745,0,0,0,0.2349847118880426,0,0.2560365149544471,0,0,0,0,0,0.06861612684290673,0,0,0.1323123884003345,0,0,0.989,-0.048,1.1341170760395776
X152,0,0.07172441496689146,0,0,0,0,0,0.17613504550648235,0.2739858843480123,0.002180609826405796,0,0.1808995472773801,0.016422911749690437,0.22388202794446807,0,0,0,0,0,0.0547695583806695,0,0,0.998,-0.0641,1.1471993130498557
X146,0.004126453861355419,0.04741339600021014,0,0.19947695823694495,0.026443897625638754,0,0.27983740429960485,0,0,0.14937593757269024,0,0.0002,0,0,0.04253586779361201,0.08970413692009092,0.03751602003271568,0.020291801413872886,0.04790839572112646,0,0.017078022265352585,0.03808326079148907,0.023,0.20763082648119,1.0041938249910722
X129,0.08990563708719515,0,0.15249420895070664,0.0194393741742853,0,0.0923637506405042,0.14055344728965893,0.03341399157358618,0,0.07555770795556066,0,0.04552398398686181,0,0.052124629945546876,0.040455631836870724,0.08493641951211554,0,0.057746190848620926,0.0280671477432082,0,0.040462159554355774,0.04695571890092304,0.172,0.09754282676129605,1.0357722330891104
