Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
TCGA-61-2097-01	0.05036536368874497	0	0	0	0	0.1716619980193012	0	0.05578048609308718	0.0034130514737381427	0	0	0.06200765250257326	0.026619449413305855	0.14826883601529922	0.014214264076137876	0.30031246566545666	0	0.0730775334232352	0	0.0727613748217442	0	0.02151752480737621	0.26	0.08226860689425664	1.0675276392163233
TCGA-24-1616-01	0.038190269433314744	0	0	0.03934048915589952	0	0.22169239829401852	0	0.017144784999706755	0.08699069989672634	0	0	0.12019552757794136	0.04951280652566945	0.07095196041905173	0.07683307326856904	0.179438862506207	0	0.09970912792289552	0	0	0	0	0.64	0.012081923970745005	1.1024521803530807
TCGA-23-1109-01	0.01316367296108222	0.008440446525582485	0	0.0762523669651891	0	0.03826258407356093	0	0.09748129001599766	0.06946916705296052	0	0.0015612966009091803	0.032273128927408024	0.046378666170797764	0.250081488967287	0.026352466918889598	0.31648372572722183	0.009441622974537149	0.004279070903843722	0.010079005214732826	0	0	0	0.04	0.17271656173956787	1.0386783106204949
TCGA-29-2427-01	0.04838721942787331	0	0.013232016483821949	0.17285814394230525	0	0.07607146322990996	0	0.044756680747627384	0.0608932174444526	0	0.044127056295013095	0.0024424876399050223	0.003776500536149539	0.07391503608897287	0.10819947274863773	0.33725846810070836	0	0	0.01408223731462289	0	0	0	0.01	0.2717796709966741	0.9811571657696037
TCGA-29-1695-01	0.001066340905903876	0	0	0	0	0	0	0.016151689826094866	0.05450954519842802	0	0.031053333389373553	0	0	0.6607422444445202	0.05488972598821173	0.1717163376508897	0	0	0.00987078259657796	0	0	0	0	0.6486205188963557	0.768470451082731
TCGA-61-1737-01	0	0.0006	0.007907849456942687	0	0	0.18564181417697698	0	0.06029222114566009	0.0512147352896468	0	0	0.06458739485176695	0	0.2335604776621341	0.05851378080570959	0.3200971124895346	0	0	0.01760545475390058	0	0	0	0.04	0.18251871629046987	1.0338759545555114
TCGA-29-2425-01	0.053718571337550626	0	0.12447859550088454	0.005941557078468689	0	0.08282081605412027	0	0.0554891549410898	0.07325842217229875	0	0.06636326887931776	0.010543832324628605	0.0002	0.2742667934376638	0.08281453793520392	0.16538161828472672	0	0	0.004708210883278975	0	0	0	0.29	0.06755869631474207	1.0683497296586968
TCGA-09-1662-01	0	0.004794395210933837	0.0004	0.05079746512592213	0	0.16444119431125304	0	0.028767342663670575	0.08519690145793135	0	0.017093965767681293	0.04380292972985334	0.07923810919951774	0.32747877673546655	0.029936967043082595	0.16170397659398797	0	0	0.006343881749458935	0	0	0	0.06	0.1458332743331715	1.0531553277553538
TCGA-13-1512-01	0.0001	0.0008	0.07915893722890542	0.055972115618278515	0	0.09374371662205737	0	0.08498329711714409	0.020225084513550495	0	0.009343102255286426	0.017768721443857823	0	0.2760592425914315	0.13342634745818635	0.2221769753075295	0	0	0	0.006212987792806716	0	0	0.04	0.16382874942728795	1.044189187668288
TCGA-29-1697-01	0	0	0.2225264958487374	0.06257959751947555	0	0.06717480603516417	0	0.11522508021525317	0	0	0	0.08955669194083357	0.021719899367714807	0.13928046968864352	0.04009254047523354	0.06986182995816108	0	0.06547332125750711	0.10257658542843641	0	0.003932682264839659	0	0.7	0.0059709627033201	1.064245792795277
TCGA-24-2024-01	0.05077711028177569	0	0.08942683846389056	0.022146795519105138	0	0.15302196612250876	0	0.12105150474933576	0	0	0	0.06606526672843295	0.030690586597226333	0.17505776048456476	0.05624597814353687	0.22627407603423885	0	0	0	0.009242116875384267	0	0	0.26	0.07872605917788675	1.057155607876701
TCGA-57-1583-01	0	0.021941576676836574	0.046216903050041974	0	0	0.19986475271548537	0	0.03593424780369461	0.059648942431611444	0	0.0433449552269759	0.005869785311052765	0	0.4093762403398494	0.004653200020276339	0.14805638090182338	0	0	0.0003	0	0.02475427997483465	0	0.06	0.14831417516693712	1.0625887210785983
TCGA-24-1562-01	0	0.02350682766005773	0	0.05624859777415854	0	0.22553274698501208	0	0.0010017358102557947	0.10848839347132613	0	0.030907888570641435	0.009539222161479653	0	0.3061890044447525	0.039036925613822465	0.1712032937752	0.009817741366098968	0	0	0.01852762236719468	0	0	0.04	0.15704388237992162	1.046159431645533
TCGA-57-1584-01	0.041781614195648714	0	0.10201386053366403	0.03643932186482149	0	0.13765731145789645	0	0.03777729508061122	0.020075061728759915	0	0.00866599053576455	0.020545031688922865	0.07404117267725342	0	0.019836257154487797	0.4049115564236386	0	0.07495159957924273	0.02130392707928825	0	0	0	0.34	0.04923820882175535	1.064159124984578
TCGA-13-1411-01	0.014767911213139934	0	0	0.057219904386773796	0	0.11673272006486457	0	0.007526183787250535	0.06791107120140376	0	0.05390236311065116	0.007379187397743565	0.0003	0.2917143467684082	0.060847633055622546	0.3012534835741877	0	0	0	0	0	0.020456933557922337	0.01	0.43948458379956645	0.9021211623639876
TCGA-61-2088-01	0	0.00555641097612626	0.05407974995331524	0	0	0.3989092237529682	0	0.18998848085751804	0.0028372531138401583	0	0.06888131684156952	0.021401329708512253	0.061292673024789066	0.09660020926118221	0	0	0	0	0.10045335251017902	0	0	0	0.64	0.014105789279955263	1.1044300074413522
TCGA-25-1625-01	0.0682725532495169	0	0.03421511308192824	0.03709132344650931	0	0.1546813974817866	0	0.05052178216990826	0.014025810078840132	0	0	0.040823227755706896	0.0771916740404704	0	0.07017953215611399	0.398208230109426	0	0.02982967108998025	0	0.011450259955973475	0	0.01350942538383949	0.24	0.08424949950176638	1.0591690597621295
TCGA-24-2288-01	0.1452052644101884	0	0.18264323662973625	0.12085056641008794	0	0.09327943912247093	0	0.09566489626341439	0.049810831397413394	0	0.022348650881246254	0	0.01386634381979868	0	0.06831920663660239	0.1535950681654699	0	0.05351065944928063	0.0009	0	0	0	0.26	0.07787894118560951	1.04519762252744
TCGA-25-1623-01	0.0208984935527901	0	0.03852702205940915	0.052547316105986584	0	0.2243155165675847	0	0.0950687009376789	0.06326317182167639	0	0	0.01980143518323932	0.03091128533414385	0.1302533691881897	0.0790047345496864	0.2274285181562656	0	0.005892062715614209	0.005037892761448049	0	0	0.007050481066287004	0.04	0.19157946371376536	1.0132900818279973
TCGA-25-1312-01	0	0.0042456716942053455	0.0037368614091536894	0	0	0.3147756800058108	0	0.07181078153277344	0.0735428027880135	0	0	0.023933560614867542	0.05098668819499115	0.15075787813360814	0.07057475697308653	0.074269045369642	0	0	0.16136627328384787	0	0	0	0.64	0.01526880560606356	1.084583932552719
TCGA-61-1725-01	0.01040820226866206	0	0.07987748138986084	0.058986680912695856	0	0.18505222511611785	0	0.07196758117896655	0.004100310344421247	0	0	0.03456571462358856	0.003975641714564336	0	0.1250428876073378	0.39691755393775635	0	0	0.022492144061709154	0	0	0.006613576844319432	0.04	0.1757079690483428	1.0232916321045205
TCGA-25-2042-01	0.0632206516665917	0	0.02960851916331721	0.045166323187154675	0	0.22854760649383724	0	0	0.013468840538842867	0	0.01748050522476647	0	0.017895299172035733	0	0.009193733357069633	0.39139696996291773	0	0.0514132292914399	0	0.08354703797509017	0	0.049061283966936695	0.64	0.012104744516637922	1.0865842585440766
TCGA-23-1026-01	0.011455695443892655	0	0.01044428015196316	0.05011700817626775	0	0.24023800599487444	0	0.06555788886514771	0.06822059021446096	0	0.034340767651276714	0.06837158856070429	0.04096411589222558	0.15598219513910844	0.08025370707196038	0.10186003333572487	0.0023219020976120988	0	0.06987222140478097	0	0	0	0.06	0.15007832755840855	1.0333930645187104
TCGA-29-1770-01	0.02806798601027417	0	0.14817698947020908	0.007766349831879349	0	0.07229258737694046	0	0.05225682691168343	0.0013526347123884509	0	0	0.06137415143254329	0	0.17967902140023703	0.008693856567827816	0.33378209527878216	0	0.049742162878800365	0	0.05138936755444341	0	0.005425970573990987	0.38	0.04441579070967738	1.0804280872878544
TCGA-09-2054-01	0.0020114824363520085	0.02746100275718602	0.0273496059357351	0.06383932190354216	0	0.3355242827230562	0	0.12867039487375295	0.0028923507189657534	0	0.006422911273246915	0.03825377349623556	0.08571191216623106	0.1326521117036942	0.013921690469223815	0.07282055050604658	0	0	0.06243219945163128	0	0	0	0.43	0.04011019683847456	1.0806103421471056
TCGA-61-1919-01	0.019468973614014236	0.016487401677975366	0.014396943941534861	0.013106488833670042	0	0.08997138552619385	0	0.045740997446194094	0.020277843644662348	0	0	0.020090658473845162	0.0002	0.3039598067978863	0.07308432300670484	0.3668994601190724	0	0	0.010513431808937379	0	0	0.005835201499868859	0.01	0.39396768415099775	0.9335358172849556
TCGA-61-1900-01	0.24551762855694723	0	0.16329034507977208	0.0075644120895682135	0	0.09739280463361828	0	0.09858233567343386	0	0	0	0.08342748622888435	0.022256514359003443	0.04142617413330011	0.0490430731869752	0.19149922605849726	0	0	0	0	0	0	0.94	-0.0319	1.0904390507582813
TCGA-24-1558-01	0	0.014573145878072694	0.001	0	0	0.1809351341923102	0	0.04471350012432987	0.03958776671242906	0	0	0.1438415269468646	0	0.37553845786413276	0.00873630431013241	0.1448660749489744	0	0	0.045451745880771076	0	0	0.0008	0.12	0.11818972397205318	1.0811754818588266
TCGA-59-2354-01	0.0823825932030041	0	0.022012298022735056	0.05169935336414077	0	0.204618317878748	0	0.04390186460596561	0.05480201876600961	0	0.06563325050349529	0	0	0.16281140655255621	0.09367530236944048	0.21846359473390486	0	0	0	0	0	0	0.04	0.17543741833830923	1.022666537591761
TCGA-09-2051-01	0.11170273258415392	0	0.10825003176191468	0.0021443037451111314	0	0.11205572387575134	0	0.09746970418460014	0	0	0.0347020822260706	0.03006884547975085	0.010984571159963125	0	0.005434767440721563	0.28061382260597173	0	0.16514619205988534	0.02390930844979319	0	0	0.017517914426312366	0.27	0.07275833836430116	1.047034521598169
TCGA-09-1667-01	0.029194636400379108	0	0.004481239345760582	0.023895211352519506	0	0.20006720426966695	0	0.0926943295704351	0.04189176136550909	0	0.03338398773717056	0.030607373478929775	0.018461192351946036	0.24037356437611548	0.13959103831413386	0.12554335353451176	0	0	0.019815107902922142	0	0	0	0.01	0.23856118169054516	1.0024734353267641
TCGA-23-1809-01	0.007590811394298049	0.0001	0.0612518452760077	0	0	0.208247733082518	0	0.07032265548393918	0.04821594755378556	0	0.02652390712159976	0.050428848141086176	0	0.465571414905676	0.0021153780908345137	0	0	0	0.05958648141840412	0	0	0	0.38	0.046191425535608004	1.1139636117784697
TCGA-31-1956-01	0.008873993691745982	0	0.024133198511718825	0.09335194032102072	0	0.15221162775432315	0	0.01891517208167897	0.08788692430883746	0	0	0.025711810592578776	0.011109444539561407	0.2216276457810305	0.06632338374046441	0.2586933409857856	0.003773672104391329	0	0.026797266640831985	0	0	0.0006	0.01	0.3990084895693552	0.9194108060198699
TCGA-13-0730-01	0.06718455724650818	0	0.010757352521192825	0.20008115810615992	0	0.029808765382355648	0	0.06332334492868884	0.04527164089279698	0	0	0.042960859204442925	0.01154909904343975	0.25728942441973096	0.009158953768862083	0.21578212066925267	0	0.040352346507545774	0.006480377309023534	0	0	0	0.31	0.05667063961631301	1.0853439806666045
TCGA-04-1519-01	0.011071507803471166	0	0.18796473460169413	0	0	0.2354422628764338	0	0.05880497764343181	0.0002	0	0	0.07232577083111862	0.025921598170702255	0.13638507103232103	0	0.043662345894522635	0	0.07587334512927725	0.15233498414864086	0	0	0	0.34	0.05045699665063748	1.0495426257492146
TCGA-25-1870-01	0	0	0.04206252665139866	0.05269854347655562	0	0.1409034206276967	0	0.09311323500584492	0.0067783242715393896	0	0	0.1047879470785537	0.025633126147610846	0	0	0.234258388292966	0.003977207293408796	0	0	0.2765570919418349	0.014050932609522594	0.005179256603067938	0.57	0.019817216647383566	1.1270525351405574
TCGA-29-1688-01	0.0009	0.004075955066626234	0	0	0	0.2042701630731953	0	0.09171530775871976	0.017933525525334927	0	0.021838142083412813	0.03566535799287181	0.027142001394901756	0.10280493364655818	0.09574539989220546	0.35166752824569764	0	0.03183737887797335	0.014444023214617296	0	0	0	0.05	0.15232416799086093	1.0391379818256334
TCGA-61-2104-01	0.07530818985205191	0	0.051590145991667655	0.02288903261605513	0	0.15572972875344734	0	0.07433909081520002	0.07147455300023609	0	0.026393688147347223	0	0.006058938037909101	0.1306299110548964	0.15027045215735613	0.22356461745792008	0	0.0038884633494169337	0	0.007359996021535151	0	0.0005	0.07	0.13436484455062794	1.0429532831761954
TCGA-13-0801-01	0	0.08722274931369484	0	0.02524798223983518	0	0	0	0.048448113039904595	0.053351870362599786	0.024748068858316697	0	0.012124504349464379	0	0.3483558611058629	0.05422408531720329	0.32885528524232954	0	0	0.017421480170788733	0	0	0	0	0.5966786336769049	0.8026274434023769
TCGA-24-1928-01	0.02561085719080917	0	0.05570593547407421	0.026459118848602494	0	0.235567367195878	0	0.18000019606893328	0	0	0	0.05762532075141086	0.019841568408895557	0	0.08181607264626076	0.3015334366103	0	0.0032845989436838963	0	0.012555527861151763	0	0	0.56	0.02054480013988152	1.0866193196214395
TCGA-36-1569-01	0.03622359780998656	0	0.061379778892417344	0.06052202642195231	0	0.19897200807386223	0	0.07467623619124168	0.0678325564675345	0	0.05649069308208903	0	0.027081752657508684	0.07056751096562068	0.04670315856554041	0.2830453746685889	0.0005	0.005934462918261879	0	0	0	0.010070097808240027	0.08	0.12561802174515393	1.036298450760496
TCGA-25-1315-01	0.13051548473241906	0	0.32916239359111943	0.02353769617965287	0	0.040119704928944414	0	0.09154069580841373	0	0	0	0.07486102658729811	0.006474259920110876	0	0.008153699191466798	0.2355324715026538	0	0.06006177550082193	0	0	0	0	0.89	-0.015	1.0652696863862499
TCGA-24-1418-01	0.09044761637779561	0	0.0032084397654056915	0	0	0.29486347643234095	0	0.11331761682216386	0	0	0	0.016092099954879768	0.04244954153679251	0	0.059391443357430095	0.26341946297271845	0	0.05390559165411395	0.06290471112635912	0	0	0	0.4	0.04149315832570401	1.0688596923820228
TCGA-24-1428-01	0	0.024101372894077124	0.01200012668258974	0.026113210294529104	0	0.09644387820522043	0	0.029900650319669334	0.08054402664119194	0	0.02544691905267613	0.006534629274368422	0	0.48179157129088634	0.055399640904942433	0.1502902011567879	0	0	0	0.01143377328306121	0	0	0	0.5429491425251346	0.841059665343302
TCGA-23-2077-01	0.0005	0.004847874194555823	0.005870295122712236	0.03773491926701309	0	0.08194477877638767	0	0.05132765544594509	0.06349284138990348	0	0	0.008098051888216306	0.03304232334569518	0.14223523838391058	0.07436364333549637	0.34706266085010706	0	0	0.14944880811810843	0	0	0	0.12	0.11796404279162845	1.0508982777861953
TCGA-09-1669-01	0.07969049655860087	0	0.06441863147893497	0.07214490435826838	0	0.19649712913221648	0	0.11242061464565324	0.06723882056480565	0	0.030305518610087404	0	0.019087737949024224	0.12805499770926934	0.0808477269018373	0.14538837560437254	0	0	0.0039050464869295333	0	0	0	0.06	0.1442493470877317	1.0298591205063947
TCGA-24-1430-01	0.008017053139961748	0.009145856603635422	0.083051016449316	0	0	0.26229903102715385	0	0.08517610304447203	0.042153900792142575	0	0.005978431750266492	0	0.02840280658351142	0.20279487558154133	0	0.1902641527139605	0	0	0.07797165734835844	0	0	0.004745114965680207	0.51	0.029785644361442994	1.0765066410261253
TCGA-36-1581-01	0.06975422220604771	0	0.04942429294649793	0.008120914189836828	0	0.1927979239819537	0	0.13523555080614844	0.04792448248586227	0	0.029142734613071358	0.001237744166280527	0.007143457815298677	0.2008107827344966	0.11442975591611926	0.07503045290583758	0	0	0.06880441111695904	0	0	0.0001	0.04	0.18253960994224752	1.0146791981174677
TCGA-29-1776-01	0.06616105939089613	0	0.07924110170262545	0	0	0.27264125191603494	0	0.08047637248589774	0.021718975036173774	0	0	0.03578010272030644	0.020332873260905462	0	0.0370172178096732	0.2770023153870235	0	0.054887369895363455	0.05474136039509988	0	0	0	0.3	0.06076766359458009	1.0533823635665134
TCGA-29-1696-01	0.08270352181742911	0	0.10770574726214178	0.025098756455992167	0	0.18572671141100025	0	0.06977953014655272	0	0	0	0.018863472330274387	0.01695121541195351	0	0.103743612344542	0.30953903877125044	0	0.0748338078130679	0.005054586235795747	0	0	0	0.22	0.08734535887757738	1.052028494100059
TCGA-13-0913-01	0	0.001136712812728004	0.20445769476467987	0	0	0.17913573204818484	0	0.07118554036554015	0.06017580006476063	0	0	0.07410814695081706	0.027247047386639092	0.09934406366482143	0.0019517945104301454	0.10642972710509015	0	0.09619515343403186	0.07863258689227677	0	0	0	0.51	0.028016043964815576	1.0541411835346512
TCGA-09-0364-01	0.2863957900316579	0	0.05541440060793094	0.004034625236857795	0	0.24274552119603982	0	0.10799227349989507	0	0	0	0.10420758627070081	0.06261663685620855	0.06905357439325517	0	0.023150601945829456	0	0	0.04258584984293264	0	0.0018031401186918738	0	0.54	0.02167259212634407	1.0941572093466714
TCGA-61-2111-01	0.0004	0.015582571493032476	0.0071399319341720864	0	0	0.20607441677018976	0	0.018498653021728227	0.127099852190547	0	0.0036859355221961227	0.052436216246710354	0.02758270920923859	0.16934898977164575	0.0196469445618296	0.20999187072968137	0	0	0.13291249730582408	0	0	0.009574140835577798	0.3	0.060676756144051096	1.0655505215644208
TCGA-36-1571-01	0.08902286702102939	0	0.24340204401720883	0	0	0.18581552545099234	0	0.05621219578765484	0	0	0.0006	0.05227160731440373	0.02195375426230854	0.04325454047419244	0.0453199469165298	0.22460282029690817	0	0.02266354933298013	0.014867910249329883	0	0	0	0.62	0.016366146214741556	1.056475569634179
TCGA-24-2020-01	0	0.017316408647873018	0.0045707770712724695	0	0	0.21709832951892927	0	0.018925224210216567	0.06402241539737952	0	0.12357586745796631	0	0	0.39615180525411564	0.0006	0.06816749603624148	0	0	0	0.08962029833662025	0	0	0.34	0.05211327780784979	1.112230416292617
TCGA-20-1687-01	0.10946930123890648	0	0.15090653916670735	0.02890412184157342	0	0.16356305970006846	0	0.045874490343857155	0.04108791366097494	0	0.011086516186738895	0.00653535888132131	0.09623684252403351	0	0.09205561622021535	0.2412105253087661	0	0.005932815093229583	0.0031501634113746675	0	0	0.0039867364222328045	0.29	0.06841104722108245	1.0473424765220294
TCGA-24-2262-01	0.0016048583017252824	0	0.0474333735403249	0.05348026473843236	0	0.16690070357664874	0	0.1048982834232662	0.10276796116627264	0	0.03582545224102299	0.0013356886289717458	0	0.3022452466367034	0.07601501566104919	0.05712781514334768	0	0	0	0.05036533694223491	0	0	0.04	0.16149986844680742	1.0371380441942317
TCGA-24-1850-01	0	0.0004	0.04639432318066701	0	0	0.136290151006043	0	0.11714346760302403	0.07373938183513155	0	0.007982734064455222	0	0.026988313298569964	0.20188003380456024	0.05481935343831427	0.29278367691386287	0	0	0.04160586871202467	0	0	0	0.2	0.09117499587184696	1.0619713835238702
TCGA-25-1313-01	0	0	0.0864150365614265	0	0	0.24653522923085966	0	0.030051529075343416	0.0032065638326140957	0	0.030710354920690523	0.06464491550112486	0.06552267837026073	0	0.016402088308138663	0.31301600402645596	0	0.07147379318486859	0.07192974009482943	0	0	0.0001	0.15	0.102174633176512	1.0391898796958048
TCGA-13-1489-02	0.024590564117329107	0	0	0.12075941193959919	0	0.12477102606773544	0	0.11584165179723074	0.004306418792730329	0	0	0.0755219369844953	0.01855947985872553	0.02735784517061966	0.09909444750775631	0.04916585570985899	0	0.20107901063593395	0	0.13895235141798545	0	0	0.16	0.0998786290383435	1.0859024042768048
TCGA-29-1694-01	0.012088383966903787	0	0.006983895869388883	0.0054556723295582305	0	0.2958786102431658	0	0.06556002572001099	0.029713581603765266	0	0.04887619703311258	0.030739357546296055	0.04435382692259479	0.1367820961576743	0.05700124887175709	0.15145740006749997	0	0.11510970366827218	0	0	0	0	0.27	0.07363676333699441	1.0689739264601597
TCGA-23-1027-01	0	0.018390147980277955	0	0	0	0.1401856461402899	0	0.06165737024624752	0.06194538936562814	0	0	0.04273873322942196	0.016555676557504295	0.3441609370922339	0.010379543197654644	0.24156085456272053	0	0.03471709434820275	0	0.0277086072798185	0	0	0.02	0.21272898401310755	1.028916931140462
TCGA-59-2355-01	0	0	0	0	0	0.2902712469062884	0	0.10020246145669945	0.059543751732872886	0	0	0.09094800145733353	0.037140335776468636	0.11657081327518745	0.07883590753169128	0.05797314470420548	0	0	0.16585684778056747	0	0.002657489378685461	0	0.26	0.07861422623789875	1.06492451194277
TCGA-24-1604-01	0.007469769432340546	0	0.09146138051803726	0	0	0.2890530192817844	0	0.08646094931620192	0.04294794865814939	0	0	0.0565378974102201	0.033023037166024144	0	0.0791995144449425	0.18705568504906683	0	0.10434381300662145	0.022446985716611467	0	0	0	0.33	0.05519609823920607	1.0667634615632156
TCGA-25-1319-01	0.0712802597069637	0	0.10422566459824208	0.04643741855043782	0	0.16559985598468452	0	0.05972492043751451	0.022991319754284326	0	0.017307519926623105	0.01755191481640286	0.02218442813509262	0.008833674613407116	0.11621105869754011	0.3126783533225741	0	0.016099519270062607	0.01887409218617053	0	0	0	0.26	0.07736645545107013	1.0542754372135907
TCGA-24-1564-01	0.020583062539207223	0	0	0.016634013090043087	0	0.10508310935982638	0	0.02811877281822432	0.021662674176930352	0	0.007403269816528024	0.0033872989407987197	0.007761027785016549	0.34425914364259	0.06312635469873701	0.36275018422708527	0	0	0.01923108890501318	0	0	0	0.01	0.46775133979272626	0.8912554212431774
TCGA-57-1994-01	0.0645230040910382	0	0.02637648902347988	0.07081630820056938	0	0.16213925050178535	0	0.10617656466755218	0.06888630081029659	0	0	0.010359052250895395	0	0.20701211024470553	0.059045928103922174	0.22466499210575533	0	0	0	0	0	0	0.06	0.14220714391276987	1.039869561961969
TCGA-04-1357-01	0.03970242999209187	0	0.06527991398378905	0.15511317900865434	0	0.17275512408798305	0	0.07746079330243155	0.07362169721228452	0	0.003108663961170804	0.015663143041619018	0.011465920711060736	0.08605470903031899	0.07288152621952063	0.21333113689555702	0.010939695495465841	0	0.002622067058052546	0	0	0	0.01	0.2985117392904669	0.964194217117398
TCGA-29-1778-01	0.05115250034034514	0	0.08718849503820031	0.05792839800298076	0	0.2550863465310953	0	0.027887043799587816	0.08261533611990643	0	0.07249009555950689	0.0004	0.008889815811471856	0.07027300101248249	0.06567729707853515	0.20131378213695078	0	0.01906868004572042	0	0	0	0	0.08	0.12631308282967674	1.0356099172809559
TCGA-13-0899-01	0	0.03156611760156027	0.025455464549607214	0.05215088290085104	0	0.07692619886652462	0	0.13500951077998077	0.059439088707434994	0	0	0.05732450275372835	0.02014732059439092	0.2363118536147108	0.03859444306543463	0.1795326291216239	0.02011614868651799	0.001463995745491965	0	0.0659618430121425	0	0	0.09	0.12401591180309732	1.0485492741079523
TCGA-24-2038-01	0.045744340952689526	0	0.035188211421517956	0	0	0.3085302522187748	0	0.002267158229111665	0.02723529307674836	0	0	0.05739771562319136	0.07598242886943572	0.007987735528157845	0	0.35129267673104236	0	0.013213345450700582	0.07273827881052139	0	0.0024225630881084324	0	0.69	0.008272063425342388	1.0836858445920463
TCGA-13-0800-01	0	0	0.14131095140487773	0	0	0.1401069396394692	0	0.23918384824022923	0	0	0	0.07708022211128283	0.06023885594086763	0.11250531582045084	0	0	0	0	0.22957386684282252	0	0	0	0.79	-0.0049	1.0872712971253686
TCGA-25-2399-01	0.10772459799787203	0	0.00604549322353975	0.05982570156174422	0	0.1943526737022386	0.016769077332709326	0.03855914854646214	0.04621410759121099	0	0.00687339114278938	0.07394273009440648	0.01674462033144418	0.1107062239459171	0.08612871286261481	0.19308174276070286	0	0	0.041470600215441036	0	0	0.0015611786909070266	0.12	0.1153454944331346	1.0442751684667249
TCGA-24-1548-01	0	0.006274707595382537	0.11875107936776286	0.054951137042196396	0	0.2165724733741491	0	0.09817581651662466	0.025477128091540534	0	0.009848135109050627	0.07790651054109436	0.07163778134892024	0.11296902198740842	0.06184362113385934	0.04845498255526754	0	0	0.0971376053367434	0	0	0	0.5	0.03074022880351037	1.06712778649807
TCGA-59-A5PD-01	0.06487039969270167	0	0.014826790328921672	0.008735234017120914	0	0.22382003964200778	0	0.07251732455397772	0.05058306321334698	0	0.027004374084837496	0	0.008689171514974767	0.3896130446595874	0.06054288100665134	0.07879767728587225	0	0	0	0	0	0	0.01	0.24593039974364642	1.0066330447476441
TCGA-25-2391-01	0	0	0.07812374486624457	0.032953210141347646	0	0.25843030757753666	0	0.08455815610809786	0	0	0	0.09632689570916561	0.03304135093383429	0	0.013097372276094584	0.25605476492844825	0	0.12618374351796185	0	0	0	0.021230453941268653	0.33	0.055438817615011085	1.0682025553607704
TCGA-29-2428-01	0.02891200634407133	0	0.028835122723931336	0.11768126105644994	0	0.09279168813048803	0	0.07662967242170494	0.09771949978986424	0	0.018303620281181147	0	0	0.17723087943809904	0.10980386946460811	0.2520923803496019	0	0	0	0	0	0	0.01	0.27162474068952286	0.9824945344363779
TCGA-25-1314-01	0.09662058480153415	0	0.06496276815140997	0.0021452635368984763	0	0.2099421356425712	0	0.044604803733032425	0.05800925574054128	0	0.05487367043122974	0	0.04026797578471782	0.07674275489900913	0.10087777737122915	0.20621577828641324	0	0	0.0447372316214134	0	0	0	0.45	0.03699126059746784	1.0642926653173468
TCGA-25-2393-01	0.08656161257110977	0	0	0.08506363826644713	0	0.0734606210164609	0	0.07420029180194383	0.027521186879524654	0	0	0.015462824454353714	0.01772890872903153	0.3294412811667024	0.0407590004138859	0.18736209934387554	0	0	0	0.043846029491102244	0	0.01859250586556233	0.12	0.11250264392513862	1.0690475481288009
TCGA-23-2081-01	0.008518961102576265	0	0.0814412174809225	0	0	0.23574068778530952	0	0.10554707370959938	0.06307510623511736	0	0	0.07385311270366525	0.011393222622061326	0.16168506680835656	0	0.03311084605581517	0	0.1412012002234308	0.08443350527314585	0	0	0	0.46	0.03610745905080831	1.0720076134267296
TCGA-29-1762-01	0	0.01326811353505045	0.049644945689570015	0	0	0.2933347711767779	0	0.028643007302317117	0.022724125967359468	0	0.05672022502476846	0.006994591606488367	0.17300504791119092	0.14631126058280114	0	0.04793058290831843	0	0	0.1474442010815366	0	0.013979127213821128	0	0.67	0.009765181375389027	1.0765723920621055
TCGA-23-1123-01	0	0.033609634430518925	0.020409038798463553	0.05411954181527011	0	0.11337361829984587	0	0.12205894509042058	0.02997106991674768	0	0.02245781659357286	0.00879638465649498	0.02932029163540694	0.04932633826844135	0.15765426632556825	0.32849766040159273	0	0.003481340876382378	0	0.026924052891273826	0	0	0.04	0.17804788123020174	1.0283831089501019
TCGA-24-1435-01	0	0.005534112970522757	0.03874152944515969	0.04564252028603151	0	0.1323684535124858	0	0.036094460084820944	0.0567556442758535	0	0	0.05137083338099086	0.017638281827206493	0.058261793690909426	0.17069777856242735	0.3434720850884906	0.0009	0	0.04249405197381631	0	0	0	0.04	0.1878560782474296	1.0272627810094193
TCGA-24-2026-01	0.06359030630743653	0	0.1343083682956948	0.04723132084141174	0	0.11346980250502074	0	0.09463376373828651	0.03768942507693819	0	0.025199003072447382	0.030052261873215854	0.02367385497476659	0.10850246626328258	0.109803738669279	0.21184568838222004	0	0	0	0	0	0	0.12	0.1133314684022249	1.037367680107104
TCGA-36-1575-01	0	0.020354028824329476	0.3434786486145294	0	0	0.1328200488965809	0	0.09062965398354235	0.02878010618266115	0	0	0.04884811982192444	0	0.144825191193814	0	0.0887670657075572	0	0.014229244497399816	0.08726789227766128	0	0	0	0.51	0.029918429551995453	1.0476440840011825
